?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/XPO_0103369>		
<http://purl.obolibrary.org/obo/XPO_0131105>	"The presence of an increased number of fibroblast."	
<http://purl.obolibrary.org/obo/XPO_0128729>	"An abnormal reduction in the size of the m. levator mandibulae articularis."	
<http://purl.obolibrary.org/obo/XPO_0127101>	"An abnormally localised portion of organism substance."	
<http://purl.obolibrary.org/obo/XPO_0128478>	"An abnormal reduction in the size of the musculoabdominal vein."	
<http://purl.obolibrary.org/obo/CHEBI_65296>	"An ammonium ion derivative resulting from the protonation of the nitrogen atom of a primary amino compound. Major species at pH 7.3."	
<http://purl.obolibrary.org/obo/XPO_0100597>	"Abnormality of regenerating skeletal element."	
<http://purl.obolibrary.org/obo/GO_0010605>	"Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."	
<http://purl.obolibrary.org/obo/XPO_0140665>	"An abnormally necrotic processus retroarticularis of Meckel's cartilage."	
<http://purl.obolibrary.org/obo/XPO_0130809>	"An increase in the size of the suprablastoporal endoderm."	
<http://purl.obolibrary.org/obo/XPO_0140587>	"An abnormally necrotic stapes."	
<http://purl.obolibrary.org/obo/XPO_0129605>	"An increase in the size of the ventral pancreatic bud."	
<http://purl.obolibrary.org/obo/XPO_0101210>	"Abnormality of aortic arch 2."	
<http://purl.obolibrary.org/obo/XPO_0133577>	"An increased occurrence of apoptotic process in blastopore lip."	
<http://purl.obolibrary.org/obo/XPO_0125165>	"Absence of musculoskeletal system."	
<http://purl.obolibrary.org/obo/XPO_0130891>	"An increase in the size of the m. rectus anterior."	
<http://purl.obolibrary.org/obo/XPO_0125993>	"Absence of hypoglossal nerve."	
<http://purl.obolibrary.org/obo/UBERON_0039856>	"Ovarian vein, each instance of which is a tributary  of some inferior vena cava that drains the right pampiniform plexus of some broad ligament."	"FMA:14342"
<http://purl.obolibrary.org/obo/XPO_0126877>	"An abnormally localised diencephalon."	
<http://purl.obolibrary.org/obo/XPO_0135827>	"An increased occurrence of cell population proliferation in vegetal pole."	
<http://purl.obolibrary.org/obo/GO_0040017>	"Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism."	
<http://purl.obolibrary.org/obo/XPO_0131893>	"An abnormal development of the endoskeleton."	
<http://purl.obolibrary.org/obo/XPO_0131778>	"An abnormal development of the primordium."	
<http://purl.obolibrary.org/obo/GO_1903118>	"OBSOLETE. Any process involved in the maintenance of an internal steady state of urate within an organism or cell."	
<http://purl.obolibrary.org/obo/CHEBI_48539>	"Any drug that acts on an alpha-adrenergic receptor."	
<http://purl.obolibrary.org/obo/XPO_0129380>	"An abnormal reduction in the size of the natural killer cell."	
<http://purl.obolibrary.org/obo/GO_1905558>	"Any process that stops, prevents or reduces the frequency, rate or extent of mitotic nuclear envelope disassembly."	
<http://purl.obolibrary.org/obo/XPO_0131523>	"Absence of actin filament."	
<http://purl.obolibrary.org/obo/XPO_0136997>	"A decreased occurrence of apoptotic process in middle lateral line."	
<http://purl.obolibrary.org/obo/CL_0000764>	"A immature or mature cell in the lineage leading to and including erythrocytes."	"CALOHA:TS-0290 FMA:62845 FMA:83516"
<http://purl.obolibrary.org/obo/XAO_0004196>	"Odontoid tissue that is deposited by cementoblasts onto dentine tissue and functions to attach teeth, odontodes and other odontogenic derivatives to bone tissue and the integument."	"UBERON:0001753"
<http://purl.obolibrary.org/obo/GO_0010623>	"The activation of endogenous cellular processes that result in the death of a cell as part of its development."	
<http://purl.obolibrary.org/obo/XPO_0135926>	"An increased occurrence of cell population proliferation in glossopharyngeal epibranchial placode."	
<http://purl.obolibrary.org/obo/GO_0098797>	"Any protein complex that is part of the plasma membrane."	
<http://purl.obolibrary.org/obo/GO_0001885>	"The progression of an endothelial cell over time, from its formation to the mature structure."	
<http://purl.obolibrary.org/obo/XPO_0134291>	"An increased occurrence of apoptotic process in m. rectus abdominis."	
<http://purl.obolibrary.org/obo/XPO_0137116>	"A decreased occurrence of apoptotic process in myotome of trunk somite 4."	
<http://purl.obolibrary.org/obo/XPO_0138569>	"A decreased occurrence of cell population proliferation in proctodeum."	
<http://purl.obolibrary.org/obo/XPO_0132926>	"An abnormal development of the m. obliquus inferior."	
<http://purl.obolibrary.org/obo/XPO_0130320>	"An increase in the size of the tympanic annulus."	
<http://purl.obolibrary.org/obo/XPO_0140284>	"An abnormally necrotic dorsal region."	
<http://purl.obolibrary.org/obo/XPO_0128278>	"An abnormal reduction in the size of the claw of hindlimb digit 4."	
<http://purl.obolibrary.org/obo/GO_0006576>	"The chemical reactions and pathways occurring at the level of individual cells involving any of a group of naturally occurring, biologically active amines, such as norepinephrine, histamine, and serotonin, many of which act as neurotransmitters."	
<http://purl.obolibrary.org/obo/XPO_0127161>	"An abnormally localised tail tip."	
<http://purl.obolibrary.org/obo/XPO_0128961>	"An abnormal reduction in the size of the Merkel cell."	
<http://purl.obolibrary.org/obo/UBERON_0003269>	"A portion of skeletal muscle tissue that is part of a eye [Automatically generated definition]."	"EHDAA2:0000486 EMAPA:17844 EHDAA:2923"
<http://purl.obolibrary.org/obo/XPO_0132059>	"An abnormal development of the olfactory organ."	
<http://purl.obolibrary.org/obo/GO_1905806>	"Any process that modulates the frequency, rate or extent of synapse pruning."	
<http://purl.obolibrary.org/obo/XPO_0129828>	"An increase in the size of the simple cuboidal epithelium."	
<http://purl.obolibrary.org/obo/XPO_0135126>	"An increased occurrence of cell population proliferation in involuting marginal zone epithelial layer."	
<http://purl.obolibrary.org/obo/XPO_0133999>	"An increased occurrence of apoptotic process in vestibulocochlear nerve."	
<http://purl.obolibrary.org/obo/GO_0021515>	"The process in which relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells of the spinal cord. Differentiation includes the processes involved in commitment of a cell to a specific fate."	
<http://purl.obolibrary.org/obo/XPO_0103422>	"An abnormal reduction in the size of the neural tube."	
<http://purl.obolibrary.org/obo/XPO_0103366>		
<http://purl.obolibrary.org/obo/GO_0015671>	"The directed movement of oxygen (O2) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."	
<http://purl.obolibrary.org/obo/GO_2000671>	"Any process that modulates the frequency, rate or extent of motor neuron apoptotic process."	
<http://purl.obolibrary.org/obo/XPO_0136096>	"An increased occurrence of cell population proliferation in trochlear motornucleus."	
<http://purl.obolibrary.org/obo/UBERON_0034710>		"EHDAA2:0001267 EMAPA:17585"
<http://purl.obolibrary.org/obo/XPO_0125103>	"Absence of foregut endoderm."	
<http://purl.obolibrary.org/obo/UBERON_0007134>	"Ganglion which is located in the trunk."	"MAT:0000344 ZFA:0001573 MIAA:0000344 EFO:0000901 TAO:0001573"
<http://purl.obolibrary.org/obo/XPO_0139693>	"A decreased occurrence of cell population proliferation in dorsal endomesoderm."	
<http://purl.obolibrary.org/obo/GO_0035907>	"The progression of the dorsal aorta over time, from its initial formation to the mature structure. The dorsal aorta is a blood vessel in a single-pass circulatory system that carries oxygenated blood from the gills to the rest of the body. In a single-pass circulatory system blood passes once through the heart to supply the body once."	
<http://purl.obolibrary.org/obo/XPO_0100271>	"Abnormality of mesonephric nephron."	
<http://purl.obolibrary.org/obo/XPO_0133458>		
<http://purl.obolibrary.org/obo/XPO_0100889>	"Abnormality of epaxial muscle."	
<http://purl.obolibrary.org/obo/XPO_0138496>	"A decreased occurrence of cell population proliferation in sclerotome."	
<http://purl.obolibrary.org/obo/XPO_0137310>	"A decreased occurrence of apoptotic process in non-mineralized hyaline cartilage tissue."	
<http://purl.obolibrary.org/obo/GO_0090275>	"Any process that decreases the rate, frequency, extent of the regulated release of somatostatin from secretory granules in the D cells of the pancreas."	
<http://purl.obolibrary.org/obo/XAO_0004111>	"One of the two photoreceptor cell types in the retina. In cones the photopigment is in invaginations of the cell membrane of the outer segment. Cones are less sensitive to light than rods, but they provide vision with higher spatial and temporal acuity, and the combination of signals from cones with different pigments allows color vision."	"CL:0000573"
<http://purl.obolibrary.org/obo/XPO_0141355>	"A decreased occurrence of cell adhesion in gastrula cell."	
<http://purl.obolibrary.org/obo/XPO_0137415>	"A decreased occurrence of apoptotic process in erythroid cell."	
<http://purl.obolibrary.org/obo/XAO_0000280>	"Anatomical region that is the lower, light-colored hemisphere of the egg, as its cells contain large amounts of dense yolk proteins. The Xenopus egg is divided into two roughly equal halves: the animal and vegetal hemispheres."	"UBERON:0012285"
<http://purl.obolibrary.org/obo/XPO_0100698>	"Abnormality of optic stalk."	
<http://purl.obolibrary.org/obo/XPO_0102219>	"Any unspecified morphological anomaly of the vestibuloauditory system, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0131567>	"An abnormally localised stomach epithelium."	
<http://purl.obolibrary.org/obo/XPO_0126507>	"An abnormally localised striatum."	
<http://purl.obolibrary.org/obo/XPO_0137806>	"A decreased occurrence of apoptotic process in granule cell layer of the cerebellum."	
<http://purl.obolibrary.org/obo/CL_0000021>	"Female germ cell is a germ cell that supports female gamete production."	"ncithesaurus:Egg MA:0000388 VHOG:0001530"
<http://purl.obolibrary.org/obo/XPO_0133459>		
<http://purl.obolibrary.org/obo/XAO_0004088>	"The apical region of the animal hemisphere."	
<http://purl.obolibrary.org/obo/PATO_0000133>	"A spatial quality inhering in a bearer by virtue of the bearer's placement which is defined by the angle between the bearer and an axis, or the angle between the bearer and another object."	
<http://purl.obolibrary.org/obo/GO_0098588>	"The lipid bilayer that forms the outer-most layer of an organelle."	
<http://purl.obolibrary.org/obo/XPO_0128231>	"An abnormal reduction in the size of the ventral tegmentum."	
<http://purl.obolibrary.org/obo/XPO_0141550>	"A morphological abnormality of the cartilage tissue in the regenerating hindlimb."	
<http://purl.obolibrary.org/obo/XPO_0138329>	"A decreased occurrence of cell population proliferation in optic nerve."	
<http://purl.obolibrary.org/obo/XPO_0125784>	"Absence of pseudoblastema."	
<http://purl.obolibrary.org/obo/XPO_0103104>	"Any unspecified morphological anomaly of the zygote cortex, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/GO_2000027>	"Any process that modulates the frequency, rate or extent of animal organ morphogenesis."	
<http://purl.obolibrary.org/obo/XPO_0130252>	"An increase in the size of the processus muscularis palatoquadrati."	
<http://purl.obolibrary.org/obo/XPO_0130950>	"An increase in the size of the dorsal lateral plate mesoderm."	
<http://purl.obolibrary.org/obo/XPO_0131782>	"An abnormal development of the organism subdivision."	
<http://purl.obolibrary.org/obo/XPO_0133468>		
<http://purl.obolibrary.org/obo/XPO_0115792>	"Any abnormal duplication of the tibia-fibula in regenerating hindlimb."	
<http://purl.obolibrary.org/obo/XPO_0129468>	"An abnormal reduction in the size of the larval intestinal epithelium."	
<http://purl.obolibrary.org/obo/CL_0000159>		
<http://purl.obolibrary.org/obo/XPO_0132937>	"An abnormal development of the non-involuting marginal zone."	
<http://purl.obolibrary.org/obo/XPO_0139914>	"An abnormally necrotic sensory system."	
<http://purl.obolibrary.org/obo/XPO_0125034>	"Absence of visceral pouch."	
<http://purl.obolibrary.org/obo/GO_0000280>	"The division of a cell nucleus into two nuclei, with DNA and other nuclear contents distributed between the daughter nuclei."	
<http://purl.obolibrary.org/obo/UBERON_0036253>		"FMA:53133"
<http://purl.obolibrary.org/obo/XAO_0005307>	"Posterior region of the developing endomesoderm."	
<http://purl.obolibrary.org/obo/XPO_0137237>	"A decreased occurrence of apoptotic process in digestive enzyme secreting cell."	
<http://purl.obolibrary.org/obo/XPO_0135707>	"An increased occurrence of cell population proliferation in oxygen accumulating cell."	
<http://purl.obolibrary.org/obo/XAO_0000429>	"Any of the major paired nerves of the head or cephalic region. Twelve pairs of cranial nerves exit/enter the cranium through openings in the skull. The nerves contain efferent axons with motor and glandular functions, as well as afferent axons from cranial ganglia with sensory functions. They are numbered in a rostral to caudal sequence, with the exception of the lateral line nerves."	"UBERON:0001785"
